iter,action,GBest Fitness,Reward,explore_particles,exploit_particles
1364,12,965.4858703106866,0.0,25,25
1365,12,965.4858703106866,0.0,25,25
1366,12,965.4858703106866,0.0,25,25
1367,12,965.4858703106866,0.0,25,25
1368,12,965.4858703106866,0.0,25,25
1369,12,965.4858703106866,0.0,25,25
1370,12,965.4858703106866,0.0,25,25
1371,12,965.4858703106866,0.0,25,25
1372,12,965.4858703106866,0.0,25,25
1373,12,965.4858703106866,0.0,25,25
1374,12,965.4858703106866,0.0,25,25
1375,12,965.4858703106866,0.0,25,25
1376,12,965.4858703106866,0.0,25,25
1377,12,965.4858703106866,0.0,25,25
1378,12,965.4858703106866,0.0,25,25
1379,12,965.4858703106866,0.0,25,25
1380,12,965.4858703106866,0.0,25,25
1381,12,965.4858703106866,0.0,25,25
1382,12,965.4858703106866,0.0,25,25
1383,12,965.4858703106866,0.0,25,25
1384,12,965.4858703106866,0.0,25,25
1385,12,965.4858703106866,0.0,25,25
1386,12,965.4858703106866,0.0,25,25
1387,12,965.4858703106866,0.0,25,25
1388,12,965.4858703106866,0.0,25,25
1389,12,965.4858703106866,0.0,25,25
1390,12,965.4858703106866,0.0,25,25
1391,12,965.4858703106866,0.0,25,25
1392,12,965.4858703106866,0.0,25,25
1393,12,965.4858703106866,0.0,25,25
1394,12,965.4858703106866,0.0,25,25
1395,12,965.4858703106866,0.0,25,25
1396,12,965.4858703106866,0.0,25,25
1397,12,965.4858703106866,0.0,25,25
1398,12,965.4858703106866,0.0,25,25
1399,12,965.4858703106866,0.0,25,25
1400,12,965.4858703106866,0.0,25,25
1401,12,965.4858703106866,0.0,25,25
1402,12,965.4858703106866,0.0,25,25
1403,12,965.4858703106866,0.0,25,25
1404,12,965.4858703106866,0.0,25,25
1405,12,965.4858703106866,0.0,25,25
1406,12,965.4858703106866,0.0,25,25
1407,12,965.4858703106866,0.0,25,25
1408,12,965.4858703106866,0.0,25,25
1409,12,965.4858703106866,0.0,25,25
1410,12,965.4858703106866,0.0,25,25
1411,12,965.4858703106866,0.0,25,25
1412,12,965.4858703106866,0.0,25,25
1413,12,965.4858703106866,0.0,25,25
1414,12,965.4858703106866,0.0,25,25
1415,12,965.4858703106866,0.0,25,25
1416,12,965.4858703106866,0.0,25,25
1417,12,965.4858703106866,0.0,25,25
1418,12,965.4858703106866,0.0,25,25
1419,12,965.4858703106866,0.0,25,25
1420,12,965.4858703106866,0.0,25,25
1421,12,965.4858703106866,0.0,25,25
1422,12,965.4858703106866,0.0,25,25
1423,12,965.4858703106866,0.0,25,25
1424,12,965.4858703106866,0.0,25,25
1425,12,965.4858703106866,0.0,25,25
1426,12,965.4858703106866,0.0,25,25
1427,12,965.4858703106866,0.0,25,25
1428,12,965.4858703106866,0.0,25,25
1429,12,965.4858703106866,0.0,25,25
1430,12,965.4858703106866,0.0,25,25
1431,12,965.4858703106866,0.0,25,25
1432,12,965.4858703106866,0.0,25,25
1433,12,965.4858703106866,0.0,25,25
1434,12,965.4858703106866,0.0,25,25
1435,12,965.4858703106866,0.0,25,25
1436,12,965.4858703106866,0.0,25,25
1437,12,965.4858703106866,0.0,25,25
1438,12,965.4858703106866,0.0,25,25
1439,12,965.4858703106866,0.0,25,25
1440,12,965.4858703106866,0.0,25,25
1441,12,965.4858703106866,0.0,25,25
1442,12,965.4858703106866,0.0,25,25
1443,12,965.4858703106866,0.0,25,25
1444,12,965.4858703106866,0.0,25,25
1445,12,965.4858703106866,0.0,25,25
1446,12,965.4858703106866,0.0,25,25
1447,12,965.4858703106866,0.0,25,25
1448,12,965.4858703106866,0.0,25,25
1449,12,965.4858703106866,0.0,25,25
1450,12,965.4858703106866,0.0,25,25
1451,12,965.4858703106866,0.0,25,25
1452,12,965.4858703106866,0.0,25,25
1453,12,965.4858703106866,0.0,25,25
1454,12,965.4858703106866,0.0,25,25
1455,12,965.4858703106866,0.0,25,25
1456,12,965.4858703106866,0.0,25,25
1457,12,965.4858703106866,0.0,25,25
1458,12,965.4858703106866,0.0,25,25
1459,12,965.4858703106866,0.0,25,25
1460,12,965.4858703106866,0.0,25,25
1461,12,965.4858703106866,0.0,25,25
1462,12,965.4858703106866,0.0,25,25
1463,12,965.4858703106866,0.0,25,25
1464,12,965.4858703106866,0.0,25,25
1465,12,965.4858703106866,0.0,25,25
1466,12,965.4858703106866,0.0,25,25
1467,12,965.4858703106866,0.0,25,25
1468,12,965.4858703106866,0.0,25,25
1469,12,965.4858703106866,0.0,25,25
1470,12,965.4858703106866,0.0,25,25
1471,12,965.4858703106866,0.0,25,25
1472,12,965.4858703106866,0.0,25,25
1473,12,965.4858703106866,0.0,25,25
1474,12,965.4858703106866,0.0,25,25
1475,12,965.4858703106866,0.0,25,25
1476,12,965.4858703106866,0.0,25,25
1477,12,965.4858703106866,0.0,25,25
1478,12,965.4858703106866,0.0,25,25
1479,12,965.4858703106866,0.0,25,25
1480,12,965.4858703106866,0.0,25,25
1481,12,965.4858703106866,0.0,25,25
1482,12,965.4858703106866,0.0,25,25
1483,12,965.4858703106866,0.0,25,25
1484,12,965.4858703106866,0.0,25,25
1485,12,965.4858703106866,0.0,25,25
1486,12,965.4858703106866,0.0,25,25
1487,12,965.4858703106866,0.0,25,25
1488,12,965.4858703106866,0.0,25,25
1489,12,965.4858703106866,0.0,25,25
1490,12,965.4858703106866,0.0,25,25
1491,12,965.4858703106866,0.0,25,25
1492,12,965.4858703106866,0.0,25,25
1493,12,965.4858703106866,0.0,25,25
1494,12,965.4858703106866,0.0,25,25
1495,12,965.4858703106866,0.0,25,25
1496,12,965.4858703106866,0.0,25,25
1497,12,965.4858703106866,0.0,25,25
1498,12,965.4858703106866,0.0,25,25
1499,12,965.4858703106866,0.0,25,25
1500,12,965.4858703106866,0.0,25,25
1501,12,965.4858703106866,0.0,25,25
1502,12,965.4858703106866,0.0,25,25
1503,12,965.4858703106866,0.0,25,25
1504,12,965.4858703106866,0.0,25,25
1505,12,965.4858703106866,0.0,25,25
1506,12,965.4858703106866,0.0,25,25
1507,12,965.4858703106866,0.0,25,25
1508,12,965.4858703106866,0.0,25,25
1509,12,965.4858703106866,0.0,25,25
1510,12,965.4858703106866,0.0,25,25
1511,12,965.4858703106866,0.0,25,25
1512,12,965.4858703106866,0.0,25,25
1513,12,965.4858703106866,0.0,25,25
1514,12,965.4858703106866,0.0,25,25
1515,12,965.4858703106866,0.0,25,25
1516,12,965.4858703106866,0.0,25,25
1517,12,965.4858703106866,0.0,25,25
1518,12,965.4858703106866,0.0,25,25
1519,12,965.4858703106866,0.0,25,25
1520,12,944.9230561936029,1.9229550537727946,25,25
1521,12,944.9230561936029,0.0,25,25
1522,12,944.9230561936029,0.0,25,25
1523,12,944.9230561936029,0.0,25,25
1524,12,944.9230561936029,0.0,25,25
1525,12,944.9230561936029,0.0,25,25
1526,12,944.9230561936029,0.0,25,25
1527,12,944.9230561936029,0.0,25,25
1528,12,944.9230561936029,0.0,25,25
1529,12,944.9230561936029,0.0,25,25
1530,12,944.9230561936029,0.0,25,25
1531,12,944.9230561936029,0.0,25,25
1532,12,944.9230561936029,0.0,25,25
1533,12,944.9230561936029,0.0,25,25
1534,12,944.9230561936029,0.0,25,25
1535,12,944.9230561936029,0.0,25,25
1536,12,944.9230561936029,0.0,25,25
1537,12,944.9230561936029,0.0,25,25
1538,12,944.9230561936029,0.0,25,25
1539,12,944.9230561936029,0.0,25,25
1540,12,944.9230561936029,0.0,25,25
1541,12,944.9230561936029,0.0,25,25
1542,12,944.9230561936029,0.0,25,25
1543,12,944.9230561936029,0.0,25,25
1544,12,944.9230561936029,0.0,25,25
1545,12,944.9230561936029,0.0,25,25
1546,12,944.9230561936029,0.0,25,25
1547,12,944.9230561936029,0.0,25,25
1548,12,944.9230561936029,0.0,25,25
1549,12,944.9230561936029,0.0,25,25
1550,12,944.9230561936029,0.0,25,25
1551,12,944.9230561936029,0.0,25,25
1552,12,944.9230561936029,0.0,25,25
1553,12,944.9230561936029,0.0,25,25
1554,12,944.9230561936029,0.0,25,25
1555,12,944.9230561936029,0.0,25,25
1556,12,944.9230561936029,0.0,25,25
1557,12,944.9230561936029,0.0,25,25
1558,12,944.9230561936029,0.0,25,25
1559,12,944.9230561936029,0.0,25,25
1560,12,944.9230561936029,0.0,25,25
1561,12,944.9230561936029,0.0,25,25
1562,12,944.9230561936029,0.0,25,25
1563,12,944.9230561936029,0.0,25,25
1564,12,944.9230561936029,0.0,25,25
1565,12,944.9230561936029,0.0,25,25
1566,12,944.9230561936029,0.0,25,25
1567,12,944.9230561936029,0.0,25,25
1568,12,944.9230561936029,0.0,25,25
1569,12,944.9230561936029,0.0,25,25
1570,12,944.9230561936029,0.0,25,25
1571,12,944.9230561936029,0.0,25,25
1572,12,944.9230561936029,0.0,25,25
1573,12,944.9230561936029,0.0,25,25
1574,12,944.9230561936029,0.0,25,25
1575,12,944.9230561936029,0.0,25,25
1576,12,944.9230561936029,0.0,25,25
1577,12,944.9230561936029,0.0,25,25
1578,12,944.9230561936029,0.0,25,25
1579,12,944.9230561936029,0.0,25,25
1580,12,944.9230561936029,0.0,25,25
1581,12,944.9230561936029,0.0,25,25
1582,12,944.9230561936029,0.0,25,25
1583,12,944.9230561936029,0.0,25,25
1584,12,944.9230561936029,0.0,25,25
1585,12,944.9230561936029,0.0,25,25
1586,12,944.9230561936029,0.0,25,25
1587,12,944.9230561936029,0.0,25,25
1588,12,944.9230561936029,0.0,25,25
1589,12,944.9230561936029,0.0,25,25
1590,12,944.9230561936029,0.0,25,25
1591,12,944.9230561936029,0.0,25,25
1592,12,944.9230561936029,0.0,25,25
1593,12,944.9230561936029,0.0,25,25
1594,12,944.9230561936029,0.0,25,25
1595,12,944.9230561936029,0.0,25,25
1596,12,944.9230561936029,0.0,25,25
1597,12,944.9230561936029,0.0,25,25
1598,12,944.9230561936029,0.0,25,25
1599,12,944.9230561936029,0.0,25,25
1600,12,944.9230561936029,0.0,25,25
1601,12,944.9230561936029,0.0,25,25
1602,12,944.9230561936029,0.0,25,25
1603,12,944.9230561936029,0.0,25,25
1604,12,944.9230561936029,0.0,25,25
1605,12,944.9230561936029,0.0,25,25
1606,12,944.9230561936029,0.0,25,25
1607,12,944.9230561936029,0.0,25,25
1608,12,944.9230561936029,0.0,25,25
1609,12,944.9230561936029,0.0,25,25
1610,12,944.9230561936029,0.0,25,25
1611,12,944.9230561936029,0.0,25,25
1612,12,944.9230561936029,0.0,25,25
1613,12,944.9230561936029,0.0,25,25
1614,12,944.9230561936029,0.0,25,25
1615,12,944.9230561936029,0.0,25,25
1616,12,944.9230561936029,0.0,25,25
1617,12,944.9230561936029,0.0,25,25
1618,12,944.9230561936029,0.0,25,25
1619,12,944.9230561936029,0.0,25,25
1620,12,944.9230561936029,0.0,25,25
1621,12,944.9230561936029,0.0,25,25
1622,12,944.9230561936029,0.0,25,25
1623,12,944.9230561936029,0.0,25,25
1624,12,944.9230561936029,0.0,25,25
1625,12,944.9230561936029,0.0,25,25
1626,12,944.9230561936029,0.0,25,25
1627,12,944.9230561936029,0.0,25,25
1628,12,944.9230561936029,0.0,25,25
1629,12,944.9230561936029,0.0,25,25
1630,12,944.9230561936029,0.0,25,25
1631,12,944.9230561936029,0.0,25,25
1632,12,944.9230561936029,0.0,25,25
1633,12,944.9230561936029,0.0,25,25
1634,12,944.9230561936029,0.0,25,25
1635,12,944.9230561936029,0.0,25,25
1636,12,944.9230561936029,0.0,25,25
1637,12,944.9230561936029,0.0,25,25
1638,12,944.9230561936029,0.0,25,25
1639,12,944.9230561936029,0.0,25,25
1640,12,944.9230561936029,0.0,25,25
1641,12,944.9230561936029,0.0,25,25
1642,12,944.9230561936029,0.0,25,25
1643,12,944.9230561936029,0.0,25,25
1644,12,944.9230561936029,0.0,25,25
1645,12,944.9230561936029,0.0,25,25
1646,12,944.9230561936029,0.0,25,25
1647,12,944.9230561936029,0.0,25,25
1648,12,944.9230561936029,0.0,25,25
1649,12,944.9230561936029,0.0,25,25
1650,12,944.9230561936029,0.0,25,25
1651,12,944.9230561936029,0.0,25,25
1652,12,944.9230561936029,0.0,25,25
1653,12,944.9230561936029,0.0,25,25
1654,12,944.9230561936029,0.0,25,25
1655,12,944.9230561936029,0.0,25,25
1656,12,944.9230561936029,0.0,25,25
1657,12,944.9230561936029,0.0,25,25
1658,12,944.9230561936029,0.0,25,25
1659,12,944.9230561936029,0.0,25,25
1660,12,944.9230561936029,0.0,25,25
1661,12,944.9230561936029,0.0,25,25
1662,12,944.9230561936029,0.0,25,25
1663,12,944.9230561936029,0.0,25,25
1664,12,944.9230561936029,0.0,25,25
1665,12,944.9230561936029,0.0,25,25
1666,12,944.9230561936029,0.0,25,25
1667,12,944.9230561936029,0.0,25,25
1668,12,944.9230561936029,0.0,25,25
1669,12,944.9230561936029,0.0,25,25
1670,12,944.9230561936029,0.0,25,25
1671,12,944.9230561936029,0.0,25,25
1672,12,944.9230561936029,0.0,25,25
1673,12,944.9230561936029,0.0,25,25
1674,12,944.9230561936029,0.0,25,25
1675,12,944.9230561936029,0.0,25,25
1676,12,944.9230561936029,0.0,25,25
1677,12,944.9230561936029,0.0,25,25
1678,12,944.9230561936029,0.0,25,25
1679,12,944.9230561936029,0.0,25,25
1680,12,944.9230561936029,0.0,25,25
1681,12,944.9230561936029,0.0,25,25
1682,12,944.9230561936029,0.0,25,25
1683,12,944.9230561936029,0.0,25,25
1684,12,944.9230561936029,0.0,25,25
1685,12,944.9230561936029,0.0,25,25
1686,12,944.9230561936029,0.0,25,25
1687,12,944.9230561936029,0.0,25,25
1688,12,944.9230561936029,0.0,25,25
1689,12,944.9230561936029,0.0,25,25
1690,12,944.9230561936029,0.0,25,25
1691,12,944.9230561936029,0.0,25,25
1692,12,944.9230561936029,0.0,25,25
1693,12,944.9230561936029,0.0,25,25
1694,12,944.9230561936029,0.0,25,25
1695,12,944.9230561936029,0.0,25,25
1696,12,944.9230561936029,0.0,25,25
1697,12,944.9230561936029,0.0,25,25
1698,12,944.9230561936029,0.0,25,25
1699,12,944.9230561936029,0.0,25,25
1700,12,944.9230561936029,0.0,25,25
1701,12,944.9230561936029,0.0,25,25
1702,12,944.9230561936029,0.0,25,25
1703,12,944.9230561936029,0.0,25,25
1704,12,944.9230561936029,0.0,25,25
1705,12,944.9230561936029,0.0,25,25
1706,12,944.9230561936029,0.0,25,25
1707,12,944.9230561936029,0.0,25,25
1708,12,944.9230561936029,0.0,25,25
1709,12,944.9230561936029,0.0,25,25
1710,12,944.9230561936029,0.0,25,25
1711,12,944.9230561936029,0.0,25,25
1712,12,944.9230561936029,0.0,25,25
1713,12,944.9230561936029,0.0,25,25
1714,12,944.9230561936029,0.0,25,25
1715,12,944.9230561936029,0.0,25,25
1716,12,944.9230561936029,0.0,25,25
1717,12,944.9230561936029,0.0,25,25
1718,12,944.9230561936029,0.0,25,25
1719,12,944.9230561936029,0.0,25,25
1720,12,944.9230561936029,0.0,25,25
1721,12,944.9230561936029,0.0,25,25
1722,12,944.9230561936029,0.0,25,25
1723,5,944.9230561936029,0.0,25,25
1724,5,944.9230561936029,0.0,25,25
1725,5,944.9230561936029,0.0,25,25
1726,5,944.9230561936029,0.0,25,25
1727,1,944.9230561936029,0.0,38,12
1728,1,944.9230561936029,0.0,38,12
1729,1,944.9230561936029,0.0,38,12
1730,1,944.9230561936029,0.0,38,12
1731,1,944.9230561936029,0.0,38,12
1732,1,944.9230561936029,0.0,38,12
1733,12,944.9230561936029,0.0,25,25
1734,12,944.9230561936029,0.0,25,25
1735,12,944.9230561936029,0.0,25,25
1736,12,944.9230561936029,0.0,25,25
1737,12,944.9230561936029,0.0,25,25
1738,12,944.9230561936029,0.0,25,25
1739,12,944.9230561936029,0.0,25,25
1740,12,944.9230561936029,0.0,25,25
1741,12,944.9230561936029,0.0,25,25
1742,12,944.9230561936029,0.0,25,25
1743,12,944.9230561936029,0.0,25,25
1744,12,944.9230561936029,0.0,25,25
1745,12,944.9230561936029,0.0,25,25
1746,12,944.9230561936029,0.0,25,25
1747,12,944.9230561936029,0.0,25,25
1748,12,944.9230561936029,0.0,25,25
1749,12,944.9230561936029,0.0,25,25
1750,12,944.9230561936029,0.0,25,25
1751,12,944.9230561936029,0.0,25,25
1752,12,944.9230561936029,0.0,25,25
1753,12,944.9230561936029,0.0,25,25
1754,12,944.9230561936029,0.0,25,25
1755,12,944.9230561936029,0.0,25,25
1756,12,944.9230561936029,0.0,25,25
1757,12,944.9230561936029,0.0,25,25
1758,12,944.9230561936029,0.0,25,25
1759,12,944.9230561936029,0.0,25,25
1760,12,944.9230561936029,0.0,25,25
1761,12,944.9230561936029,0.0,25,25
1762,12,944.9230561936029,0.0,25,25
1763,12,944.9230561936029,0.0,25,25
1764,12,944.9230561936029,0.0,25,25
1765,12,944.9230561936029,0.0,25,25
1766,12,944.9230561936029,0.0,25,25
1767,12,944.9230561936029,0.0,25,25
1768,12,944.9230561936029,0.0,25,25
1769,12,944.9230561936029,0.0,25,25
1770,12,944.9230561936029,0.0,25,25
1771,12,944.9230561936029,0.0,25,25
1772,12,944.9230561936029,0.0,25,25
1773,12,944.9230561936029,0.0,25,25
1774,12,944.9230561936029,0.0,25,25
1775,12,944.9230561936029,0.0,25,25
1776,12,944.9230561936029,0.0,25,25
1777,12,944.9230561936029,0.0,25,25
1778,12,944.9230561936029,0.0,25,25
1779,12,944.9230561936029,0.0,25,25
1780,12,944.9230561936029,0.0,25,25
1781,12,944.9230561936029,0.0,25,25
1782,12,944.9230561936029,0.0,25,25
1783,12,944.9230561936029,0.0,25,25
1784,12,944.9230561936029,0.0,25,25
1785,12,944.9230561936029,0.0,25,25
1786,12,944.9230561936029,0.0,25,25
1787,12,944.9230561936029,0.0,25,25
1788,12,944.9230561936029,0.0,25,25
1789,12,944.9230561936029,0.0,25,25
1790,12,944.9230561936029,0.0,25,25
1791,12,944.9230561936029,0.0,25,25
1792,12,944.9230561936029,0.0,25,25
1793,12,944.9230561936029,0.0,25,25
1794,12,944.9230561936029,0.0,25,25
1795,12,944.9230561936029,0.0,25,25
1796,12,944.9230561936029,0.0,25,25
1797,12,944.9230561936029,0.0,25,25
1798,12,944.9230561936029,0.0,25,25
1799,12,944.9230561936029,0.0,25,25
1800,12,944.9230561936029,0.0,25,25
1801,12,944.9230561936029,0.0,25,25
1802,12,944.9230561936029,0.0,25,25
1803,12,944.9230561936029,0.0,25,25
1804,12,944.9230561936029,0.0,25,25
1805,12,944.9230561936029,0.0,25,25
1806,12,944.9230561936029,0.0,25,25
1807,12,944.9230561936029,0.0,25,25
1808,12,944.9230561936029,0.0,25,25
1809,12,944.9230561936029,0.0,25,25
1810,12,944.9230561936029,0.0,25,25
1811,12,944.9230561936029,0.0,25,25
1812,12,944.9230561936029,0.0,25,25
1813,12,944.9230561936029,0.0,25,25
1814,12,944.9230561936029,0.0,25,25
1815,12,944.9230561936029,0.0,25,25
1816,12,944.9230561936029,0.0,25,25
1817,12,944.9230561936029,0.0,25,25
1818,12,944.9230561936029,0.0,25,25
1819,12,944.9230561936029,0.0,25,25
1820,12,944.9230561936029,0.0,25,25
1821,12,944.9230561936029,0.0,25,25
1822,12,944.9230561936029,0.0,25,25
1823,12,944.9230561936029,0.0,25,25
1824,12,944.9230561936029,0.0,25,25
1825,12,944.9230561936029,0.0,25,25
1826,12,944.9230561936029,0.0,25,25
1827,12,944.9230561936029,0.0,25,25
1828,12,944.9230561936029,0.0,25,25
1829,12,944.9230561936029,0.0,25,25
1830,12,944.9230561936029,0.0,25,25
1831,12,944.9230561936029,0.0,25,25
1832,12,944.9230561936029,0.0,25,25
1833,12,944.9230561936029,0.0,25,25
1834,12,944.9230561936029,0.0,25,25
1835,12,944.9230561936029,0.0,25,25
1836,12,944.9230561936029,0.0,25,25
1837,12,944.9230561936029,0.0,25,25
1838,12,944.9230561936029,0.0,25,25
1839,12,944.9230561936029,0.0,25,25
1840,12,944.9230561936029,0.0,25,25
1841,12,944.9230561936029,0.0,25,25
1842,12,944.9230561936029,0.0,25,25
1843,12,944.9230561936029,0.0,25,25
1844,12,944.9230561936029,0.0,25,25
1845,12,944.9230561936029,0.0,25,25
1846,12,944.9230561936029,0.0,25,25
1847,12,944.9230561936029,0.0,25,25
1848,12,944.9230561936029,0.0,25,25
1849,12,944.9230561936029,0.0,25,25
1850,12,944.9230561936029,0.0,25,25
1851,12,944.9230561936029,0.0,25,25
1852,12,944.9230561936029,0.0,25,25
1853,12,944.9230561936029,0.0,25,25
1854,12,944.9230561936029,0.0,25,25
1855,12,944.9230561936029,0.0,25,25
1856,12,944.9230561936029,0.0,25,25
1857,12,944.9230561936029,0.0,25,25
1858,12,944.9230561936029,0.0,25,25
1859,12,944.9230561936029,0.0,25,25
1860,12,944.9230561936029,0.0,25,25
1861,12,944.9230561936029,0.0,25,25
1862,12,944.9230561936029,0.0,25,25
1863,12,944.9230561936029,0.0,25,25
1864,12,944.9230561936029,0.0,25,25
1865,12,944.9230561936029,0.0,25,25
1866,12,944.9230561936029,0.0,25,25
1867,12,944.9230561936029,0.0,25,25
1868,12,944.9230561936029,0.0,25,25
1869,12,944.9230561936029,0.0,25,25
1870,12,944.9230561936029,0.0,25,25
1871,12,944.9230561936029,0.0,25,25
1872,12,944.9230561936029,0.0,25,25
1873,12,944.9230561936029,0.0,25,25
1874,12,944.9230561936029,0.0,25,25
1875,12,944.9230561936029,0.0,25,25
1876,12,944.9230561936029,0.0,25,25
1877,12,944.9230561936029,0.0,25,25
1878,12,944.9230561936029,0.0,25,25
1879,12,944.9230561936029,0.0,25,25
1880,12,944.9230561936029,0.0,25,25
1881,12,944.9230561936029,0.0,25,25
1882,12,944.9230561936029,0.0,25,25
1883,12,944.9230561936029,0.0,25,25
1884,12,944.9230561936029,0.0,25,25
1885,12,944.9230561936029,0.0,25,25
1886,12,944.9230561936029,0.0,25,25
1887,12,944.9230561936029,0.0,25,25
1888,12,944.9230561936029,0.0,25,25
1889,12,944.9230561936029,0.0,25,25
1890,12,944.9230561936029,0.0,25,25
1891,12,944.9230561936029,0.0,25,25
1892,12,944.9230561936029,0.0,25,25
1893,12,944.9230561936029,0.0,25,25
1894,12,944.9230561936029,0.0,25,25
1895,12,944.9230561936029,0.0,25,25
1896,12,812.2918368397109,2.687351333335095,25,25
1897,12,812.2918368397109,0.0,25,25
1898,12,812.2918368397109,0.0,25,25
1899,12,812.2918368397109,0.0,25,25
1900,12,812.2918368397109,0.0,25,25
1901,12,812.2918368397109,0.0,25,25
1902,12,812.2918368397109,0.0,25,25
1903,12,812.2918368397109,0.0,25,25
1904,12,812.2918368397109,0.0,25,25
1905,12,812.2918368397109,0.0,25,25
1906,12,812.2918368397109,0.0,25,25
1907,12,812.2918368397109,0.0,25,25
1908,12,812.2918368397109,0.0,25,25
1909,12,812.2918368397109,0.0,25,25
1910,12,812.2918368397109,0.0,25,25
1911,12,812.2918368397109,0.0,25,25
1912,12,812.2918368397109,0.0,25,25
1913,12,812.2918368397109,0.0,25,25
1914,12,812.2918368397109,0.0,25,25
1915,12,812.2918368397109,0.0,25,25
1916,12,812.2918368397109,0.0,25,25
1917,12,812.2918368397109,0.0,25,25
1918,12,812.2918368397109,0.0,25,25
1919,12,812.2918368397109,0.0,25,25
1920,12,812.2918368397109,0.0,25,25
1921,12,812.2918368397109,0.0,25,25
1922,12,812.2918368397109,0.0,25,25
1923,12,812.2918368397109,0.0,25,25
1924,12,812.2918368397109,0.0,25,25
1925,12,812.2918368397109,0.0,25,25
1926,12,812.2918368397109,0.0,25,25
1927,12,812.2918368397109,0.0,25,25
1928,12,812.2918368397109,0.0,25,25
1929,12,812.2918368397109,0.0,25,25
1930,12,812.2918368397109,0.0,25,25
1931,12,812.2918368397109,0.0,25,25
1932,12,812.2918368397109,0.0,25,25
1933,12,812.2918368397109,0.0,25,25
1934,12,812.2918368397109,0.0,25,25
1935,12,812.2918368397109,0.0,25,25
1936,12,812.2918368397109,0.0,25,25
1937,12,812.2918368397109,0.0,25,25
1938,12,812.2918368397109,0.0,25,25
1939,12,812.2918368397109,0.0,25,25
1940,12,812.2918368397109,0.0,25,25
1941,12,812.2918368397109,0.0,25,25
1942,12,812.2918368397109,0.0,25,25
1943,12,812.2918368397109,0.0,25,25
1944,12,812.2918368397109,0.0,25,25
1945,12,812.2918368397109,0.0,25,25
1946,12,812.2918368397109,0.0,25,25
1947,12,812.2918368397109,0.0,25,25
1948,12,812.2918368397109,0.0,25,25
1949,12,812.2918368397109,0.0,25,25
1950,12,812.2918368397109,0.0,25,25
1951,12,812.2918368397109,0.0,25,25
1952,12,812.2918368397109,0.0,25,25
1953,12,812.2918368397109,0.0,25,25
1954,12,812.2918368397109,0.0,25,25
1955,12,812.2918368397109,0.0,25,25
1956,12,812.2918368397109,0.0,25,25
1957,12,812.2918368397109,0.0,25,25
1958,12,812.2918368397109,0.0,25,25
1959,12,812.2918368397109,0.0,25,25
1960,12,812.2918368397109,0.0,25,25
1961,12,812.2918368397109,0.0,25,25
1962,12,812.2918368397109,0.0,25,25
1963,12,812.2918368397109,0.0,25,25
1964,12,812.2918368397109,0.0,25,25
1965,12,812.2918368397109,0.0,25,25
1966,12,812.2918368397109,0.0,25,25
1967,12,812.2918368397109,0.0,25,25
1968,12,812.2918368397109,0.0,25,25
1969,12,812.2918368397109,0.0,25,25
1970,12,812.2918368397109,0.0,25,25
1971,12,812.2918368397109,0.0,25,25
1972,12,812.2918368397109,0.0,25,25
1973,12,812.2918368397109,0.0,25,25
1974,12,812.2918368397109,0.0,25,25
1975,12,812.2918368397109,0.0,25,25
1976,12,812.2918368397109,0.0,25,25
1977,12,812.2918368397109,0.0,25,25
1978,12,812.2918368397109,0.0,25,25
1979,12,812.2918368397109,0.0,25,25
1980,12,812.2918368397109,0.0,25,25
1981,12,812.2918368397109,0.0,25,25
1982,12,812.2918368397109,0.0,25,25
1983,12,812.2918368397109,0.0,25,25
1984,12,812.2918368397109,0.0,25,25
1985,12,812.2918368397109,0.0,25,25
1986,12,812.2918368397109,0.0,25,25
1987,12,812.2918368397109,0.0,25,25
1988,12,812.2918368397109,0.0,25,25
1989,12,812.2918368397109,0.0,25,25
1990,12,812.2918368397109,0.0,25,25
1991,12,812.2918368397109,0.0,25,25
1992,12,812.2918368397109,0.0,25,25
1993,12,812.2918368397109,0.0,25,25
1994,12,812.2918368397109,0.0,25,25
1995,12,812.2918368397109,0.0,25,25
1996,12,812.2918368397109,0.0,25,25
1997,12,812.2918368397109,0.0,25,25
1998,12,812.2918368397109,0.0,25,25
1999,12,812.2918368397109,0.0,25,25
